,Date,AVERAGE PRICES REPORTEDLY PAID BY HOUSEHOLDS ACROSS VARIOUS RURAL AND URBAN MARKETS  AND INFORMAL ARRANGEMENTS NGN,ItemLabels,Agric eggs medium size,Agric eggs(medium size price of one),"Beans brown,sold loose",Beans:white black eye. sold loose,Beef Bone in,"Beef,boneless",Bread sliced 500g,Bread unsliced 500g,Broken Rice (Ofada),Chicken Feet,Chicken Wings,Evaporated tinned milk carnation 170g,"Evaporated tinned milk(peak), 170g",Frozen chicken,"Gari white,sold loose","Gari yellow,sold loose",Mudfish (aro) fresh,Mudfish : dried,Onion bulb,Rice agric sold loose,Rice local sold loose,Rice Medium Grained,"Rice,imported high quality sold loose",Tomato,Yam tuber,State
5,Unnamed: 6,,2016-05-01 00:00:00,357.5,30,239.752857142857,234.348095238095,973.472857142855,1075,285.7142857142855,251.428571428571,241.38,657.5025,781.25,120,149.714285714285,950,174.753714285714,186.6691666666665,644.210006,1775,223.081,263.33,210.975,205.718333333333,327.144285714285,232.55,167.221666666666,NASSARAWA
6,Unnamed: 7,,2016-06-01 00:00:00,380,33.78571428571425,250.95133333333303,246.91814285714253,938.058214285714,1010.779285714285,258.33333333333303,256,241.38,675.67,757.78,130,144.8571428571425,1000,201.7142857142855,214.2416666666665,601.26,1727.125,232.56749999999948,266.67,262.8611428571425,219.445,357.1409999999995,251.840142857142,168.227999999999,NASSARAWA
7,Unnamed: 8,,2016-07-01 00:00:00,381.33333333333303,34.4444444444444,233.47666666666652,237.538666666667,919.545,1076.6666666666652,300,300,252.873333333333,756.67,766.67,120.252,141,951.995,202.469833333333,216.82,645.5628470126001,1787.03833333333,221.063,270.84,244.5996666666665,255.5566666666665,351.112,253.094,175.788333333333,NASSARAWA
8,Unnamed: 9,,2016-08-01 00:00:00,393.125,35.2142857142857,291.723571428571,231.15671428571352,986.240714285714,1023.02714285714,257.272727272727,293.333333333333,293.1,800,716.6666666666665,125,141.7142857142855,1050,208.026142857142,219.920833333333,725,1822.3758333333299,245.13583333333298,267.230007,272.2452857142855,245.45,364.523,268.30485714285703,199.21,NASSARAWA
9,Unnamed: 10,,2016-09-01 00:00:00,396.363636363636,34.5454545454545,282.724,260.836666666666,1005.3575,1194.44444444444,300.63,300.63,335.181666666666,800,766.67,133.333333333333,141.818181818181,953.9941895,210.665833333333,219.09,646.9185289913265,1951.03111111111,258.547777777777,261.681764,258.336666666666,277.78,359.445,269.681428571428,176.353999999999,NASSARAWA
10,Unnamed: 11,,2016-10-01 00:00:00,384.724387564823,43.6311252915137,337.701888,289.984402285714,1053.42680442305,1232.40341365122,301.2900564448655,250.620952380952,338.533483333333,946.03985986839,805.79820733772,138.326719749697,156.869438409707,1191.72,223.657521057143,250.47492553443948,750,1981.94169425,263.014477054086,299.71175760231904,265.0470723749995,285.515076995106,379.3085033214285,274.63313,179.370300845664,NASSARAWA
11,Unnamed: 12,,2016-11-01 00:00:00,491.6666666666665,38.9583333333333,348.77,280.594,1077.55,1189.72857142857,278.33333333333303,312,344.83,993.3418528618095,800,140,149.583333333333,955.99757729795,224.166499999999,228.86375,648.2770579022083,1933.83166666666,232.664583333333,333.33,282.0156666666665,288.573338,409.229583333333,260.6475,186.296499999999,NASSARAWA
12,Unnamed: 13,,2016-12-01 00:00:00,493.333333333333,38.3333333333333,334.126666666666,263.1754166666665,1115.00041666666,1384.76166666666,268.33333333333303,259.5,325.86,1038,895,130,157.666666666667,1100,230.406249999999,229.9945,814.29,1941.605,247.637916666667,333.33,260.9054166666665,309.08,399.999166666666,276.209999999999,190.858,NASSARAWA
13,Unnamed: 14,,2017-01-01 00:00:00,476.933333333333,51.71166666666667,325.74199999999996,280.8183333333333,1086.5766666666668,1356.1908333333333,259.1933333333334,252.231666666667,321.16,1009.4300000000001,873.04,123.2,155.496666666667,1049.745,212.39916666666664,221.395,706.76,1940.2375,212.752,306.45,259.04083333333335,303.06,394.16666666666663,234.86916666666667,182.449,NASSARAWA
14,Unnamed: 15,,2017-02-01 00:00:00,471.666666666667,51.6666666666667,340.786,274.112083333333,1037.5,1357.142857142855,279.1666666666665,238.333333333333,323.1025,1100.45,1100,140,162.083333333333,1200,224.437083333333,266.2275,857.14,1887.03666666666,264.4029166666665,350,283.39083333333303,281.665,410.1387499999995,249.57625,183.896666666667,NASSARAWA
15,Unnamed: 16,Year on Year %, (Feb 2016 & Feb 2017),31.750465549348334,72.22222222222233,32.19571044536424,18.69278427891487,27.951044388837985,26.635176719388927,10.016420361247889,-14.8809523809525,84.11447945751895,63.43276378028767,83.33333333333334,12,4.569892473118066,25.588697017268448,33.269055295936084,52.210018981407394,30.406735617284504,18.37500477014147,18.480657670929208,101.92696013384872,58.45965597001504,56.48055555555557,57.746886514511466,35.823809523809516,31.874725106611052,NASSARAWA
16,Unnamed: 17,Month on Month %,(Jan 2017 & Feb 2017),-1.1042773273691584,-0.08702098172554215,4.618378962491801,-2.3881097506693005,-4.516631745574034,0.07019836634508052,7.705959515419555,-5.510146095851291,0.6048387096774178,9.016969973153163,25.996517914414007,13.636363636363633,4.235889300949201,14.313476129917277,5.667591288415138,20.250005646017303,21.27737845944875,-2.7419753165960308,24.277523438870837,14.211127426986462,9.400062409722926,-7.059658153500951,4.052114164904746,6.2618195236354905,0.7934637442063128,NASSARAWA
0,Unnamed: 1,,Unit of Measurement,1 Dozen,1 Piece,1Kg,1Kg,1Kg,1Kg,1 loaf,1 loaf,1Kg,1Kg,1Kg,1 unit,1 unit,1 unit,1Kg,1Kg,1Kg,1Kg,1Kg,1Kg,1Kg,1Kg,1Kg,1Kg,1Kg,NIGER
1,Unnamed: 2,,2016-01-01 00:00:00,359,30,181.5499999999995,155.133333333333,782.2224999999995,816.293333333333,285,267.5,276.99,400,500,120,142.5,1062.5,108.2925,111.33500000000001,650.13,1641.12999999999,217.51,171.43,174.284999999999,182.86,220.062666666667,210.957,138.128,NIGER
2,Unnamed: 3,,2016-02-01 00:00:00,361.0714285714285,30.7142857142857,213.635,171.6199999999995,750,980.39,258.333333333333,300,289.755,433.333333333333,500,120.61200000000001,140,1075,109.333392857142,160.83375,653.4456630000001,1500,216.666666666666,202.38,171.90196428571397,207.235,255.47499999999948,210,172.283333333333,NIGER
3,Unnamed: 4,,2016-03-01 00:00:00,364,29.99999999999995,196.814166666666,165.1466666666665,749.841666666666,894.728333333333,350,258.333333333333,290,400,500,121.22712120000003,140,1025,145.833333333333,158.333333333333,644.4649999999999,1762.78375,221.756666666666,195.94,181.90499999999952,194.74,240.55766666666648,220.009166666666,127.285833333333,NIGER
4,Unnamed: 5,,2016-04-01 00:00:00,436.6666666666665,37.25,202.253333333333,191.95749999999998,766.58,1147.54761904762,228.75,283.25,325.786666666666,400,547.9125,121.84537951812004,145.75,1025.78,129.8589999999995,191.2819999999995,642.353333333333,1273.859166666665,237.553333333333,206.9875,168.4599999999995,214.285,276.03166666666,219.63749999999902,176.575,NIGER
5,Unnamed: 6,,2016-05-01 00:00:00,378.33333333333303,30,194.772,189.761666666666,834.14708333333,1186.12333333333,233.333333333333,300,275.185,506.25,771.825,122.46679095366247,148.75,1050,137.91666666666652,192.70999999999998,777.2650000000001,1604.65875,255.1775,257.14,222.85500000000002,227.14,338.505833333333,220.96,144.9799999999995,NIGER
6,Unnamed: 7,,2016-06-01 00:00:00,422.5,35,254.42375,256.4375,811.11,976.754166666666,300,300,257.14,513.335,560,130,144.166666666667,1325,166.67,228.16699999999952,666.67,1604.165,294.75875,242.86,227.927083333333,289.47,287.2551190476185,250,189.2,NIGER
7,Unnamed: 8,,2016-07-01 00:00:00,440.833333333333,38.3333333333333,253.56,217.9658333333325,858.79625,941.187083333333,310,300,283.2516666666665,492.5,560,130.663,144.999999999999,1087.5,168.056666666666,208.71800000000002,674.77,1567.8683333333302,334.98499999999945,246.0874999999995,240.28933333333248,251.43,320.3846666666665,261.161666666667,218.759666666666,NIGER
8,Unnamed: 9,,2016-08-01 00:00:00,411.0416666666665,33.75,260.17325,246.17475,953.93583333333,1277.7775000000001,249.583333333333,288.035714285714,285.46999999999946,556.25,743.75,130,148.75,1483.33333333333,171.8775,222.322321428571,629.913333333333,1728.245,287.778333333333,293.3075,258.859375,252.508293,339.0795,269.816785714286,215.771666666667,NIGER
9,Unnamed: 10,,2016-09-01 00:00:00,491.25,30,301.13499999999954,276.5175,905.3575,1011.2008333333329,250.85620833333303,288.994696428571,285.71,544.666666666667,707.145,130,146.666666666667,1490.8983333333301,165.278333333333,213.5424999999995,800,1320.634166666665,292.164,294.80336825000006,254.1,271.424999999999,340.585208333333,246.4675,220.5,NIGER
10,Unnamed: 11,,2016-10-01 00:00:00,479.2426527246645,47.811584913958995,387.3731817958015,309.2762756572705,957.542001799995,1013.813613628028,271.14594595678,244.778161223732,298.3836157632,587.55,827.676523423317,121.536005936268,145.671692048738,1081.02618555478,170.7612695498735,225.28150466666648,864.7739744714205,1797.7074614170501,323.771419017023,321.4237596135665,243.05670831666652,273.795959648123,358.24740125,284.693068433171,169.4384592686595,NIGER
11,Unnamed: 12,,2016-11-01 00:00:00,474.1666666666665,42.5,376.7849999999995,294.35749999999996,965.43249999999,985.5949999999996,315,333.333333333333,285.39,530,800,122.15583956654298,141.66666666666652,1033.33333333333,198.61099999999948,233.7495,765,1767.74333333333,296.503999999999,293.23,247.427999999999,285.86,326.587222222222,262.24791666666647,170.47916666667,NIGER
12,Unnamed: 13,,2016-12-01 00:00:00,482.5,41.25,224.9975,315.151666666667,1058.11333333333,1247.87999999999,300,275,299.695,570,883,132.55,142.5,1325,255.278333333333,241.593333333333,829.585,1772.46666666666,334.439583333333,329.325,258.569999999999,295.71,339.934999999999,288.789166666666,248.100333333333,NIGER
13,Unnamed: 14,,2017-01-01 00:00:00,480.38,51.699285714285715,321.7264285714285,264.5721428571428,981.1283333333333,1269.375,282.075,254.285,254.476,564.475,854.51,130.99,140.58,1039.705,190.66571428571427,259.25857142857143,820.89,1552.125,314.005,318.6025,219.9135714285714,292.09000000000003,326.558571428571,276.01,235.12666666666667,NIGER
14,Unnamed: 15,,2017-02-01 00:00:00,496.363636363636,50,315.034999999999,252.945454545454,980.009,1107.60599999999,288.888888888888,255,283.355,604.76142857142,829.16625,136.666666666666,162.083333333333,1200,228.02909090909,244.444444444444,1050,1547.915,287.27,308.27,254.542727272727,371.43,353.760909090909,245,238.738,NIGER
15,Unnamed: 16,Year on Year %, (Feb 2016 & Feb 2017),37.46965200971128,62.790697674418674,47.46413274978305,47.38693307624679,30.667866666666672,12.976060547332185,11.827956989247125,-15,-2.208762575279107,39.560329670327796,65.83324999999999,13.311002774737169,15.773809523809287,11.627906976744185,108.56307935768447,51.985789328697486,60.686658348821254,3.194333333333331,32.58615384615424,52.32236386994762,48.07435641029551,79.23130745289164,38.471830547376356,16.666666666666664,38.572893489407264,NIGER
16,Unnamed: 17,Month on Month %,(Jan 2017 & Feb 2017),3.3272901377317914,-3.2868649746473433,-2.0798504496946912,-4.394524754621163,-0.11408633257286925,-12.743988183161791,2.4156302007934114,0.2811805651139483,11.348417925462527,7.136973040687354,-2.9658810312342747,4.3336641473898725,15.296154028548148,15.417353960979325,19.59627443421022,-5.714035567849637,27.909951394218474,-0.27124104050898196,-8.514195633827491,-3.243069341891554,15.746711591832458,27.162860762093864,8.330002652613906,-11.235100177529796,1.535909722419122,NIGER
0,Unnamed: 1,,Unit of Measurement,1 Dozen,1 Piece,1Kg,1Kg,1Kg,1Kg,1 loaf,1 loaf,1Kg,1Kg,1Kg,1 unit,1 unit,1 unit,1Kg,1Kg,1Kg,1Kg,1Kg,1Kg,1Kg,1Kg,1Kg,1Kg,1Kg,PLATEAU
1,Unnamed: 2,,2016-01-01 00:00:00,350.7142857142855,29.28571428571425,212.9949999999995,203.041428571428,917.8571428571424,921.428571428571,255.952380952381,258.809523809524,200,483.335,500,118.333333333333,140,1400,124.2714285714285,192.20749999999953,650,1630.10583333333,194.94821428571402,180.65,150.848809523809,220.13,218.0114285714285,172.3292857142855,164.696666666667,PLATEAU
2,Unnamed: 3,,2016-02-01 00:00:00,327.5,27.5,171.625,209.528,900,920,253.75,267.5,200.756,485.365007,501.68,110,140,1405.8799999999999,127.272,195.56,652.73,1706.52,166,192.31,152.394,193.55,222.578,162.77,166.82,PLATEAU
3,Unnamed: 4,,2016-03-01 00:00:00,358.33333333333303,30,220.25,205.028333333333,920,947.5,350,250,201.5151752,487.4035400294,503.367056,110.462,140,1411.784696,158.0325,214.681666666666,655.471466,1769.23,158.042,220.03666666666652,186.69,194.36291,275.7537499999995,171.482,171.108999999999,PLATEAU
4,Unnamed: 5,,2016-04-01 00:00:00,321,42.6428571428571,220.0549999999995,210.145428571429,950,983.333333333333,250,251.666666666667,252.8,600,550,110.9259404,139.7142857142855,1600,141.52328571428552,218.5975,658.2244461572,1992.078333333325,143.87791666666652,198.9925,187.2672857142855,195.179234222,268.98928571428553,175.25791666666652,239.6375,PLATEAU
5,Unnamed: 6,,2016-05-01 00:00:00,355,39.6875,226.78875,209.845,975,985.4166666666665,258.75,240,256.25,602.52,750,110,140,1500,156.018214285714,229.5875,733.333333333333,2010.11833333333,158.681666666666,176.665,182.046875,195.99898700573237,287.423125,185,259.584583333333,PLATEAU
6,Unnamed: 7,,2016-06-01 00:00:00,371.25,31.875,246.06875,265.68375000000003,962.5,1000,268.75,254.1666666666665,257.32625,660,800,110.462,139.375,1633.33333333333,178.108392857142,218.9937499999995,666.67,2589.32833333333,176.6966666666665,264.5175,250.458125,196.82218275115645,343.121875,185.112083333333,258.641,PLATEAU
7,Unnamed: 8,,2016-07-01 00:00:00,421.33333333333303,35.3333333333333,278.81599999999946,254.873333333333,937.5,978.4090909090905,300,300,225.81,662.352,950,115.833333333333,141.16666666666652,1833.33333333333,219.620333333333,229.1916666666665,900,1841.352999999995,186.910681818181,252.07,249.844833333333,220.69,331.52949999999953,180.79534090909,232.534318181818,PLATEAU
8,Unnamed: 9,,2016-08-01 00:00:00,373.1666666666665,31.5,290.9083333333325,261.84233333333304,969.642857142857,983.333333333333,251.25,257.857142857142,250,700,800,120,139.16666666666652,1866.66666666666,216.903333333333,257.866666666666,1100,2288.0950000000003,207.897678571428,363.335,281.1058333333325,290.32,373.9051666666665,235.281071428571,200.906428571428,PLATEAU
9,Unnamed: 10,,2016-09-01 00:00:00,420,30,226.42,299.7475,1121.42857142857,1191.83714285714,252.22125,258.772142857142,251.04999999999998,803.36,803.36,120.50399999999999,140,1874.5066666666598,226.832499999999,258.949706666666,1104.62,1776.19,157.24,266.67,289.01875,290.32,392.405,228.688333333333,238.507142857142,PLATEAU
10,Unnamed: 11,,2016-10-01 00:00:00,571.592104819978,47.8193308197141,412.014957948914,307.553544,1047.0285,1393.91915135742,360.139637499998,273.757209422471,269.432715999999,885.903729359522,1051.08535198969,131.520189041955,177.9579722963,1919.99333333333,197.145623290909,241.982386425,1173.04833031328,2572.8860798731,183.947948821068,268.725712961179,231.390789405213,284.99245875,384.418858775,282.061764,217.689073900736,PLATEAU
11,Unnamed: 12,,2016-11-01 00:00:00,461.875,36.7708333333333,345.09333333333245,261.194791666666,1028.333,1125,312.4999999999995,296.6666666666665,340,825,1055.4999104680467,130,149.375,1800,228.0616666666665,257.223333333333,1100,2431.82,147.03,268.436666666666,272.5197916666665,290.32,399.0825,178.71949999999902,218.46125,PLATEAU
12,Unnamed: 13,,2016-12-01 00:00:00,460,39.875,307.60874999999953,280.882083333333,1003.33333333333,1083.3333333333298,254.1666666666665,251.66666666666652,282.8125,850,950,130,157.708333333333,1825,216.0599999999995,289.38625,1085.415,2946.85999999999,203.73624999999998,279.375,252.79,312.5,414.712083333333,243.442,254.300833333333,PLATEAU
13,Unnamed: 14,,2017-01-01 00:00:00,497.005,47.015,322.20124999999996,280.63625,1039.35,1111.905,332.93833333333333,261.06333333333333,303.64166666666665,808.7,945.2,130.59,154.99,1816.47,241.43625000000003,272.81375,1071.3,2876.725,205.778333333333,269.1,253.75625,307.21,378.62,217.49,253.716666666667,PLATEAU
14,Unnamed: 15,,2017-02-01 00:00:00,492.75,45.1875,312.78200000000004,255.482375,1258.3333333333298,1266.6666666666652,316.6666666666665,300,307.526666666666,850.33,1000.19,140.12,164.285714285714,2060,243.39387499999998,340.296,909.09,2841.15,217.35208333333298,372.88,291.133625,320.54,393.10075,208.960416666667,256.865833333333,PLATEAU
15,Unnamed: 16,Year on Year %, (Feb 2016 & Feb 2017),50.45801526717557,64.31818181818181,82.24734158776404,21.932331239738843,39.814814814814426,37.68115942028969,24.794745484400597,12.149532710280374,53.184296691837865,75.19392369380269,99.36812310636263,27.381818181818186,17.346938775509997,46.52744188693204,91.23913743792819,74.0110452035181,39.27504481179048,66.48794036987555,30.93498995983915,93.89527325672091,91.04008359909182,65.61095324205631,76.61258075820612,28.37772111978066,53.97784038684391,PLATEAU
16,Unnamed: 17,Month on Month %,(Jan 2017 & Feb 2017),-0.8561282079657137,-3.8870573221312354,-2.9234057906354867,-8.963159606073708,21.06925802985808,13.918605156615465,-4.887291440356869,14.914643956128144,1.2794686719541233,5.147768022752565,5.817816335167161,7.297649130867602,5.99762196639395,13.406772476286422,0.8108248036489758,24.73564840481829,-15.141416970036397,-1.2366493147589646,5.624377363992003,38.565589000371595,14.729637201054164,4.33905146316853,3.8246130685119644,-3.9218278235013204,1.2412139525714985,PLATEAU
0,Unnamed: 1,,Unit of Measurement,1 Dozen,1 Piece,1Kg,1Kg,1Kg,1Kg,1 loaf,1 loaf,1Kg,1Kg,1Kg,1 unit,1 unit,1 unit,1Kg,1Kg,1Kg,1Kg,1Kg,1Kg,1Kg,1Kg,1Kg,1Kg,1Kg,EKITI
1,Unnamed: 2,,2016-01-01 00:00:00,331.6666666666665,28.46590909090905,211.5806666666665,164.2569642857135,733.918636363636,1163.0681818181802,200,200,380.77,844.12,900,125.34,141.25,1000,91.90208333333331,102.51933333333301,750,1170.781883116875,216.4185416666665,234.69,232.28670329670302,263.77,230.22927884615348,149.5075,192.714166666666,EKITI
2,Unnamed: 3,,2016-02-01 00:00:00,315.772727272727,28.8181818181818,207.1946527777775,173.0285,763.7740909090905,1188.311688311685,200,300,381.341155,845.3861800000001,900,130,142.083333333333,1001.5,91.73535353535345,100,752.38,1432.25685714285,146.022670454545,235.042035,281.3402020202015,264.165655,236.9659090909085,107.3792857142855,126.9035795454545,EKITI
3,Unnamed: 4,,2016-03-01 00:00:00,338.25,30.227272727272698,225.8054166666665,192.628989898989,829.765909090909,1200,206.21212121212102,206.111111111111,312.5,846.6542592700001,933.333333333333,140,146.2777777777775,1000,95.3625,110,750,1431.3336507936451,145.88422222222198,257.14,310.4816666666665,264.56190348250004,297.34999999999945,115.4176262626255,189.396931818181,EKITI
4,Unnamed: 5,,2016-04-01 00:00:00,334.5454545454545,29.6428571428571,233.13119047619,198.8372222222215,846.7531818181815,1200,202.5,204.5454545454545,312.96875,850,933.333333333333,140.21,145.5,1000,144.5975757575755,140.54571428571398,817.46,1593.91071428571,136.379444444444,257.52571,326.011111111111,264.9587463377238,304.829206349206,199.5367171717165,175.9785,EKITI
5,Unnamed: 6,,2016-05-01 00:00:00,321.83333333333303,29.75,254.33857142857102,225.77905555555498,971.8824242424205,1171.795,204.5454545454545,208.333333333333,313.43820312500003,900,950,140.42031500000002,145.722222222222,1001.5,133.49677777777748,144.5685,750,1919.42166666667,130,257.91199856500003,357.948701298701,265.3561844572304,344.6094949494945,162.54777777778,140.4694999999995,EKITI
6,Unnamed: 7,,2016-06-01 00:00:00,325.944444444444,29.4722222222222,304.205714285714,263.2799999999995,812.4295,1193.888888888885,250,247.5,313.90836042968755,901.35,900,140.63094547250003,143.5,1200,130.086666666666,159.16625,750,2045.68875,110,258.29886656284754,395.8156666666665,285.71,345.1765,176.5313492063485,200.57,EKITI
7,Unnamed: 8,,2016-07-01 00:00:00,386.623376623376,30.68181818181815,286.583611111111,259.270349650349,784.338846153846,1200,300,300,314.3792229703321,902.702025,950,140.84189189070878,146.2142857142855,1000,122.654642857142,165.44,800,2100,112.487727272727,258.6863148626918,385.8962499999995,286.13856499999997,340.3288311688305,181.135139860139,154.9003030303,EKITI
8,Unnamed: 9,,2016-08-01 00:00:00,343.9772727272725,30.7323232323232,287.49595238095196,281.8809090909085,834.865,1200,250,250,314.8507918047876,900,916.666666666666,141.05315472854485,145.9595959595955,1400,140.54459595959548,139.37566666666652,861.11,2278.8852777777747,169.864857142857,259.0743443349859,377.38809090909047,286.5677728475,391.97575757575703,153.494415584415,241.811262626262,EKITI
9,Unnamed: 10,,2016-09-01 00:00:00,321.313131313131,29.5454545454545,305.666,258.02207070707,812.3968181818179,1188.888888888885,250.375,250.375,315.3230679924948,901.35,925,141.26473446063767,150.41666666666652,1200,137.998625,144.147,850,2209.42087301587,200.825757575757,259.4629558514884,345.0565,286.9976245067713,415.895138888888,166.5832828282825,229.716212121212,EKITI
10,Unnamed: 11,,2016-10-01 00:00:00,496.91428237021,35.11595832902685,345.78990764798,267.967071886029,927.30401677001,1354.3826462299949,298.212683209511,247.5559390015095,407.715875149166,874.000259999999,926.893333333333,149.907726709375,150,1390.34,185.191811406153,175.45673968113152,905.466559211865,2501.848303057985,200,247.524954526848,340.8831382749025,255.730171998091,405.3559427999995,198.15276344057798,279.15320720453,EKITI
11,Unnamed: 12,,2016-11-01 00:00:00,427.25,39.75,281.2177380952375,249.24737499999998,865.4038888888886,1261.111111111105,250,250,408.32744896188973,875.311260389999,1200,150.13258829943908,150,1400,145.580375,161.2,1090.91,2500,200,247.89624195863829,360.745624999999,256.1137672560882,407.17888888888854,157.641875,196.119166666667,EKITI
12,Unnamed: 13,,2016-12-01 00:00:00,440.25,39.375,307.741071428571,245.4576249999995,860.917321428571,1307.5,258.75,258.75,408.93994013533256,876.624227280584,1200,150.35778718188826,145,1402.1000000000001,155,161.89249999999998,950,2500,264.512083333333,248.26808632157625,356.25849999999946,256.4979379069723,426.83737499999995,156.072291666666,236.218579545455,EKITI
13,Unnamed: 14,,2017-01-01 00:00:00,556.5899999999999,48.989999999999995,344.8691666666667,278.4045454545455,932.2390909090909,1490.3983333333335,301.74227272727273,252.38333333333333,472.38,900,1200,150,145,1400,170,200,950,2460,250,252.49,362.87,216.78,383.7409090909091,208.323,259.3640909090909,EKITI
14,Unnamed: 15,,2017-02-01 00:00:00,490.444444444444,45.2777777777778,326.016428571428,300.515555555555,948.888888888888,1442.42444444444,295,295,470.54,925.89,1200,155.43,170.5555555555555,1500,175.060833333333,201.03125,930.939999999999,2941.89071428571,246.136111111111,251.22,373.433174603174,220.54,399.82354166666596,202.990555555555,269.4361111111,EKITI
15,Unnamed: 16,Year on Year %, (Feb 2016 & Feb 2017),55.31564384306573,57.11531720995462,57.34789686927414,73.67980162548655,24.236852255548825,21.384352155434094,47.5,-1.6666666666666667,23.39082572926072,9.52272723455213,33.33333333333333,19.561538461538465,20.039100684262205,49.77533699450824,90.8324616265496,101.03125,23.73268826922553,105.4024527523901,68.56020393609364,6.883009245558991,32.73366974278344,-16.51450677795341,68.72618647996303,89.04070203602555,112.31561164481809,EKITI
16,Unnamed: 17,Month on Month %,(Jan 2017 & Feb 2017),-11.884071858200098,-7.5775101494635555,-5.4666348625653765,7.942043498215637,1.7860008384287678,-3.2188635625751165,-2.234447519180278,16.8856897576438,-0.38951691434861235,2.876666666666665,0,3.6200000000000045,17.624521072796888,7.142857142857142,2.9769607843135257,0.515625,-2.006315789473786,19.58905342624838,-1.5455555555555975,-0.5029902174343579,2.911007965159421,1.734477350309065,4.19101330995879,-2.5597002944682066,3.8833518420787825,EKITI
0,Unnamed: 1,,Unit of Measurement,1 Dozen,1 Piece,1Kg,1Kg,1Kg,1Kg,1 loaf,1 loaf,1Kg,1Kg,1Kg,1 unit,1 unit,1 unit,1Kg,1Kg,1Kg,1Kg,1Kg,1Kg,1Kg,1Kg,1Kg,1Kg,1Kg,LAGOS
1,Unnamed: 2,,2016-01-01 00:00:00,345.25974025974,29.5833333333333,238.5486111111105,220.43933333333302,936.394821428571,940.6603977272725,218.650793650793,216.16666666666652,446.825357142857,816.6666666666665,721.875,117.5,145.47619047619,856.1688311688305,110.881439393939,128.31416666666598,875,1156.061,223.112063492063,190.744444444444,206.97,203.225,209.422727272727,384.7622222222215,138.06242857142848,LAGOS
2,Unnamed: 3,,2016-02-01 00:00:00,353.484848484848,29.375,235.848482142857,201.730625,875.699928571428,1031.82833333333,228.5555555555555,283.222222222222,546.7545238095236,681.6666666666665,775.50505050505,113.333333333333,142.897727272727,923.75,114.32610389610349,125.8916666666665,829.1666666666665,1221.759166666665,222.6233838383835,216.0505681818175,250.44,242.45,236.675624999999,275.4774747474745,127.49549999999999,LAGOS
3,Unnamed: 4,,2016-03-01 00:00:00,345.83333333333303,29.4444444444444,222.45777777777698,220.24374999999998,801.9575,1116.68708333333,228.61111111111052,227.7777777777775,488.4674999999995,701.6666666666665,776.785714285714,121.6666666666665,146.875,991.666666666666,127.534444444444,141.7131249999995,876.785714285714,1428.75095238095,141.05055555555498,234.798737373737,280.11,232.26,270.17277777777747,323.5045138888885,115.9441269841265,LAGOS
4,Unnamed: 5,,2016-04-01 00:00:00,383.522727272727,30.78282828282825,235.189444444444,214.29467532467498,955.9338888888855,997.8138888888885,235.90909090909048,221.772727272727,551.5681249999996,637.5,753.125,126.333333333333,146.25,981.565656565655,144.922727272727,159.006818181818,812.5,1187.5,162.8599999999995,264.64306818181797,383.065,258.06,298.1456060606055,413.1749999999995,150.2683838383835,LAGOS
5,Unnamed: 6,,2016-05-01 00:00:00,345.524475524475,29.981060606060552,279.6541818181815,225.896909090909,812.5305555555556,1214.84444444444,238.5,231.16666666666652,533.171,612.5,800.5681818181815,122.6666666666665,160.55944055944,989.583333333333,201.77511363636302,212.222417582417,761.1833333333329,1208.122499999995,189.0466666666665,265.13863247863196,396.53,300.12,285.311363636363,315.40149999999,185.5471969696965,LAGOS
6,Unnamed: 7,,2016-06-01 00:00:00,355.428571428571,30.6944444444444,254.76214285714252,242.595079365079,859.9749999999999,1209.553888888885,248.125,252.8571428571425,730.655,500,884.375,112.5,133.863636363636,971.428571428571,206.53961038961,223.17348484848452,814.583333333333,1411.374999999995,156.186944444444,293.74579365079296,296.25,283.873333333333,337.60831168831146,300,265.96625,LAGOS
7,Unnamed: 8,,2016-07-01 00:00:00,380.45454545454504,33.4090909090909,294.6390079365075,253.065545454545,865.1821428571425,955.341388888888,300,300,667.6596428571424,793.75,886.458333333333,126,134.833333333333,1015.681818181818,217.01459090909,229.364545454545,710.833333333333,1154.125857142855,209.18912499999948,280.531227272727,320.18,264.155,295.53218181818147,375.8049999999995,223.81638888888853,LAGOS
8,Unnamed: 9,,2016-08-01 00:00:00,365,32.5,293.63888888888846,271.398444444444,1036.8875,1150.677555555555,254.583333333333,221.11111111111052,621.408,616.6666666666665,802.4305555555554,121.25,130,1015,198.407,217.8744999999995,833.5329166666666,1755.680999999995,308.577222222222,347.28394444444405,258.06,348.39,384.978611111111,458.78200000000004,277.2984444444435,LAGOS
9,Unnamed: 10,,2016-09-01 00:00:00,370,30.8333333333333,296.9897619047615,319.90333333333297,924.0161111111111,1168.8096666666652,300.54,260.44,773.6741666666665,687.5,930.5555555555554,127,130,1050,193.4009999999995,220.63531818181798,947.916875,1783.08,295.42493055555553,366.0038333333325,350,350.19,368.7518888888885,390.4675,201.06267857142848,LAGOS
10,Unnamed: 11,,2016-10-01 00:00:00,528.59197253682,37.11945588911115,388.878862036496,345.98622317652405,1057.929934988625,1232.8395461281,318.329916130811,260.414670732364,664.4770234,809.536295312296,1016.8050352022756,143.9256715358935,130,1166.624876974955,197.75691376041652,235.65515670706998,1124.2058984878665,2083.8758306413,302.4614104003605,399.9415161875,277.096493420177,294.821991,418.647797708333,448.698485280093,207.379033967834,LAGOS
